name,compound_id,charge,pk_d,n_h,n_mg,reference
trans-but-2-enoyl-CoA,metanetx.chemical:MNXM214,-3,3.6371583467344,37,1,Du 2018
trans-but-2-enoyl-CoA,metanetx.chemical:MNXM214,-4,4.5592256197384,36,1,Du 2018
trans-but-2-enoyl-CoA,metanetx.chemical:MNXM214,-5,5.68922110182843,,1,Du 2018
trans-but-2-enoyl-coenzyme A,metanetx.chemical:MNXM214,1,-2.66836954092319,41,1,Du 2018
trans-but-2-enoyl-coenzyme A,metanetx.chemical:MNXM214,0,-0.999168321461005,40,1,Du 2018
trans-but-2-enoyl-coenzyme A,metanetx.chemical:MNXM214,-1,0.33344355020846,39,1,Du 2018
trans-but-2-enoyl-coenzyme A,metanetx.chemical:MNXM214,-2,1.59435164945714,38,1,Du 2018
trans-but-2-enoyl-coenzyme A,metanetx.chemical:MNXM214,-3,3.83295301413916,37,1,Du 2018
trans-but-2-enoyl-coenzyme A,metanetx.chemical:MNXM214,-4,4.75502028714315,36,1,Du 2018
trans-but-2-enoyl-coenzyme A,metanetx.chemical:MNXM214,-5,5.88501576923319,,1,Du 2018
trans-cinnamate,metanetx.chemical:MNXM438,-1,-0.215104641320454,7,1,Du 2018
trans-hex-2-enoyl-CoA,metanetx.chemical:MNXM753,1,-2.57175772331754,45,1,Du 2018
trans-hex-2-enoyl-CoA,metanetx.chemical:MNXM753,0,-1.21003463466584,44,1,Du 2018
trans-hex-2-enoyl-CoA,metanetx.chemical:MNXM753,-1,0.15145196373761,43,1,Du 2018
trans-hex-2-enoyl-CoA,metanetx.chemical:MNXM753,-2,1.42456370458994,42,1,Du 2018
trans-hex-2-enoyl-CoA,metanetx.chemical:MNXM753,-3,3.67572265765005,41,1,Du 2018
trans-hex-2-enoyl-CoA,metanetx.chemical:MNXM753,-4,4.56194343626855,40,1,Du 2018
trans-hex-2-enoyl-CoA,metanetx.chemical:MNXM753,-5,5.68162083469687,,1,Du 2018
Trichloroacetic acid,metanetx.chemical:MNXM3108,-1,0.43695188793277,0,1,Du 2018
UDP,metanetx.chemical:MNXM17,-1,-0.077097285313609,13,1,Du 2018
UDP,metanetx.chemical:MNXM17,-5,7.24178380058243,9,1,Du 2018
UDP-3-O-(3-hydroxytetradecanoyl)-N-acetyl-D-glucosamine,metanetx.chemical:MNXM88425,-2,1.35374159203679,51,1,Du 2018
UDP-3-O-(3-hydroxytetradecanoyl)-N-acetyl-D-glucosamine,metanetx.chemical:MNXM88425,-3,2.53873313656083,50,1,Du 2018
UDP-3-O-(3-hydroxytetradecanoyl)-N-acetyl-D-glucosamine,metanetx.chemical:MNXM88425,-4,4.29897157920089,49,1,Du 2018
UDP-3-O-(3-hydroxytetradecanoyl)-N-acetyl-D-glucosamine,metanetx.chemical:MNXM88425,-5,5.1904122825739,48,1,Du 2018
UDP-D-galacturonate,metanetx.chemical:MNXM1092,-2,0.751742261655316,20,1,Du 2018
UDP-D-galacturonate,metanetx.chemical:MNXM1092,-3,2.75608375382849,19,1,Du 2018
UDP-D-galacturonate,metanetx.chemical:MNXM1092,-4,4.32084725050336,18,1,Du 2018
UDP-D-galacturonate,metanetx.chemical:MNXM1092,-5,5.48256966863362,17,1,Du 2018
UDP-D-galacturonate,metanetx.chemical:MNXM1092,-6,6.81676096660126,16,1,Du 2018
UDP-D-glucuronate,metanetx.chemical:MNXM87,-2,0.903653806565296,20,1,Du 2018
UDP-D-glucuronate,metanetx.chemical:MNXM87,-3,2.61761867070745,19,1,Du 2018
UDP-D-glucuronate,metanetx.chemical:MNXM87,-4,4.24218289452848,18,1,Du 2018
UDP-D-glucuronate,metanetx.chemical:MNXM87,-5,5.57850657309417,17,1,Du 2018
UDP-D-glucuronate,metanetx.chemical:MNXM87,-6,7.03770641435657,16,1,Du 2018
UDP-D-xylose,metanetx.chemical:MNXM284,-2,0.860876061173262,20,1,Du 2018
UDP-D-xylose,metanetx.chemical:MNXM284,-3,2.3601337370882,19,1,Du 2018
UDP-D-xylose,metanetx.chemical:MNXM284,-4,3.76966614119485,18,1,Du 2018
UDP-D-xylose,metanetx.chemical:MNXM284,-5,4.80606038025812,17,1,Du 2018
UDPgalactose,metanetx.chemical:MNXM722709,-2,1.15593627787674,22,1,Du 2018
UDPgalactose,metanetx.chemical:MNXM722709,-3,2.3708836162975,21,1,Du 2018
UDPgalactose,metanetx.chemical:MNXM722709,-4,3.65242198068678,20,1,Du 2018
UDPgalactose,metanetx.chemical:MNXM722709,-5,4.73771818759159,19,1,Du 2018
UDPglucose,metanetx.chemical:MNXM722710,-2,1.06986401470526,22,1,Du 2018
UDPglucose,metanetx.chemical:MNXM722710,-3,2.27999192779859,21,1,Du 2018
UDPglucose,metanetx.chemical:MNXM722710,-4,3.55294467743705,20,1,Du 2018
UDPglucose,metanetx.chemical:MNXM722710,-5,4.64385502636896,19,1,Du 2018
UDP-L-arabinose,metanetx.chemical:MNXM865,-2,0.819447538778503,20,1,Du 2018
UDP-L-arabinose,metanetx.chemical:MNXM865,-3,2.11878294198951,19,1,Du 2018
UDP-L-arabinose,metanetx.chemical:MNXM865,-4,3.25828994182993,18,1,Du 2018
UDP-L-arabinose,metanetx.chemical:MNXM865,-5,4.96632875299617,17,1,Du 2018
UDP-N-acetyl-D-galactosamine,metanetx.chemical:MNXM225,-2,1.0462747793487,25,1,Du 2018
UDP-N-acetyl-D-galactosamine,metanetx.chemical:MNXM225,-3,2.11849387875468,24,1,Du 2018
UDP-N-acetyl-D-galactosamine,metanetx.chemical:MNXM225,-4,4.15462049851648,23,1,Du 2018
UDP-N-acetyl-D-galactosamine,metanetx.chemical:MNXM225,-5,5.18612185819327,22,1,Du 2018
UDP-N-acetyl-D-glucosamine,metanetx.chemical:MNXM47,-2,0.987225910144823,25,1,Du 2018
UDP-N-acetyl-D-glucosamine,metanetx.chemical:MNXM47,-3,1.96236896677258,24,1,Du 2018
UDP-N-acetyl-D-glucosamine,metanetx.chemical:MNXM47,-4,3.75193669198837,23,1,Du 2018
UDP-N-acetyl-D-glucosamine,metanetx.chemical:MNXM47,-5,4.92287738182783,22,1,Du 2018
UMP,metanetx.chemical:MNXM80,-1,-0.002327084697862,12,1,Du 2018
UMP,metanetx.chemical:MNXM80,-4,4.90320171504427,9,1,Du 2018
undecanoic acid,metanetx.chemical:MNXM13228,-1,-0.163687702033066,21,1,Du 2018
ureidoacetic acid,metanetx.chemical:MNXM8915,-1,0.341735243349856,5,1,Du 2018
uridine 3'-monophosphate,metanetx.chemical:MNXM2184,-1,0.046858967661012,12,1,Du 2018
uridine 3'-monophosphate,metanetx.chemical:MNXM2184,-2,2.3368077243727,11,1,Du 2018
uridine 3'-monophosphate,metanetx.chemical:MNXM2184,-3,3.73911105692239,10,1,Du 2018
uridine 3'-monophosphate,metanetx.chemical:MNXM2184,-4,5.10200707375282,9,1,Du 2018
urocanate,metanetx.chemical:MNXM700,0,-0.317642251189583,6,1,Du 2018
urocanate,metanetx.chemical:MNXM700,-1,1.14063630039649,5,1,Du 2018
UTP,metanetx.chemical:MNXM121,-1,1.23798606311877,14,1,Du 2018
UTP,metanetx.chemical:MNXM121,-6,8.99816300821775,9,1,Du 2018
xanthine-8-carboxylate,metanetx.chemical:MNXM4880,-2,10.9378311946066,2,1,Du 2018
xanthine-8-carboxylate,metanetx.chemical:MNXM4880,-3,15.2942586490461,1,1,Du 2018
xanthine-8-carboxylate,metanetx.chemical:MNXM4880,-1,4.90277728756873,3,1,Du 2018
